id,date,time,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
3044,3/17/21,00-08-35,1,-47,-584,-180,55160,-146370,-6160
3045,3/17/21,00-08-36,1,-289,-771,-149,-109410,-97790,-68950
3046,3/17/21,00-08-36,1,-225,-1731,-149,50610,82600,34370
3047,3/17/21,00-08-36,1,-154,-708,-199,-14490,-50540,-4480
3048,3/17/21,00-08-37,1,-689,-647,-145,102550,91420,88410
3049,3/17/21,00-08-37,1,-206,-1169,-276,-27860,-5250,-35980
3050,3/17/21,00-08-38,1,-633,-529,64,-27860,47950,100100
3051,3/17/21,00-08-38,1,139,-412,-99,60970,47950,100100
3052,3/17/21,00-08-38,1,-693,-1751,-148,61670,16730,90580
3053,3/17/21,00-08-39,1,-693,-922,-18,-2590,29890,-84840
3054,3/17/21,00-08-39,1,-547,-762,-138,-6020,-66290,47880
3055,3/17/21,00-08-39,1,416,-809,485,-16660,-126560,-42070
3056,3/17/21,00-08-39,1,-65,-555,652,-18340,-70,66570
3057,3/17/21,00-08-40,1,-396,-881,-115,-91490,-62090,21840
3058,3/17/21,00-08-40,1,-406,-1238,-9,-145390,-154560,-137900
3059,3/17/21,00-08-41,1,-406,-1238,-376,108080,75390,69720
3060,3/17/21,00-08-41,1,-484,-1095,-99,-72520,-47250,-39410
3061,3/17/21,00-08-41,1,-780,-828,-99,-72520,-3080,21420
3062,3/17/21,00-08-42,1,-850,-1564,-272,-28980,17080,-22750
3063,3/17/21,00-08-42,1,-538,-962,-51,-92190,-153860,-28840
3064,3/17/21,00-08-43,1,-518,-1454,-390,75670,96950,113750
3065,3/17/21,00-08-43,1,-452,-1454,-390,-16310,-1750,7000
3066,3/17/21,00-08-43,1,-276,-427,-318,-44170,-37800,43260
3067,3/17/21,00-08-44,1,-518,-985,-323,55300,36260,-14280
3068,3/17/21,00-08-44,1,-477,-1040,-147,-63070,-89810,-52500
3069,3/17/21,00-08-45,1,-477,-604,71,12530,-13230,47110
3070,3/17/21,00-08-45,1,-512,-604,-292,145950,77700,32060
3071,3/17/21,00-08-45,1,-624,-904,-425,-91420,-98490,-43330
3072,3/17/21,00-08-46,1,-454,-616,76,56630,98070,19250
3073,3/17/21,00-08-46,1,-454,-616,76,23520,-29750,52920
3074,3/17/21,00-08-46,1,-663,-959,24,23520,-29750,-98770
3075,3/17/21,00-08-47,1,-756,-1548,-632,-67760,-85540,-98770
3076,3/17/21,00-08-47,1,-758,-1896,-244,99470,-630,52710
3077,3/17/21,00-08-48,1,-76,-672,-507,-67410,25410,-48930
3078,3/17/21,00-08-48,1,-486,-1367,-377,30170,14140,81760
3079,3/17/21,00-08-48,1,115,-1418,49,118580,158060,63910
3080,3/17/21,00-08-49,1,-246,-849,-286,66850,-12810,48580
3081,3/17/21,00-08-49,1,-627,-773,-16,-74340,-45780,-34090
3082,3/17/21,00-08-50,1,-527,-1281,-40,72450,-1820,45360
3083,3/17/21,00-08-50,1,-260,-1635,-130,49910,210420,97090
3084,3/17/21,00-08-50,1,-179,-646,-278,40810,-13090,21280
3085,3/17/21,00-08-51,1,-179,-1121,35,-12040,14140,-31290
3086,3/17/21,00-08-51,1,-618,-1174,-120,1330,-31360,-68880
3087,3/17/21,00-08-51,1,-780,-1582,-197,-22890,-103460,-150150
3088,3/17/21,00-08-52,1,-447,-1085,37,80920,107240,38710
3089,3/17/21,00-08-52,1,-676,-1207,-733,17710,50820,-78540
3090,3/17/21,00-08-53,1,-389,-1635,336,39410,-12460,-22610
3091,3/17/21,00-08-53,1,4,-456,-265,-17360,78680,104930
3092,3/17/21,00-08-53,1,-65,-857,185,27720,78680,104930
3093,3/17/21,00-08-54,1,88,-479,-163,40880,-56280,17010
3094,3/17/21,00-08-54,1,-372,-480,425,30240,-56280,17010
3095,3/17/21,00-08-54,1,39,-169,-288,4410,-4060,17080
3096,3/17/21,00-08-55,1,15,-129,-60,-29750,-27020,55160
3097,3/17/21,00-08-55,1,-341,-614,255,41230,29750,-7140
3098,3/17/21,00-08-55,1,-23,-252,-240,17290,4340,8680
3099,3/17/21,00-08-56,1,-608,-1616,-738,-175980,-61740,-63140
3100,3/17/21,00-08-56,1,282,-137,-112,34300,-25550,-22960
3101,3/17/21,00-08-57,1,-101,-225,-580,-45640,35910,6860
3102,3/17/21,00-08-57,1,-375,-1459,-551,-177590,-26250,-91560
3103,3/17/21,00-08-57,1,-455,-1403,-582,-161070,-39760,-61740
3104,3/17/21,00-08-58,1,51,-175,-267,-30730,-22750,-6230
3105,3/17/21,00-08-58,1,-247,-1288,-314,76510,-350,66920
3106,3/17/21,00-08-59,1,31,-1998,489,34720,332990,68460
3107,3/17/21,00-08-59,1,-432,-589,240,-44170,-77210,-39130
3108,3/17/21,00-08-59,1,-432,-100,-451,-42350,22330,-37100
3109,3/17/21,00-09-00,1,-481,-1225,-290,66150,-6650,30520
3110,3/17/21,00-09-00,1,-429,-502,142,-27790,60130,45850
3111,3/17/21,00-09-00,1,-300,-1086,-413,-74550,-44100,-70910
3112,3/17/21,00-09-01,1,-195,-819,-242,82600,71610,84980
3113,3/17/21,00-09-01,1,-237,-464,511,102760,71610,-9870
3114,3/17/21,00-09-02,1,-369,-1883,-448,-191590,-37870,-41160
3115,3/17/21,00-09-02,1,-369,-1883,-180,55160,56700,66640
3116,3/17/21,00-09-03,1,-47,-584,-180,55160,-146370,-6160
3117,3/17/21,00-09-03,1,-289,-771,-149,-109410,-97790,-68950
3118,3/17/21,00-09-04,1,-225,-1731,-149,50610,82600,34370
3119,3/17/21,00-09-04,1,-154,-708,-199,-14490,-50540,-4480
3120,3/17/21,00-09-04,1,-689,-647,-145,102550,91420,88410
3121,3/17/21,00-09-05,1,-206,-1169,-276,-27860,-5250,-35980
3122,3/17/21,00-09-05,1,-633,-529,64,-27860,47950,100100
3123,3/17/21,00-09-05,1,139,-412,-99,60970,47950,100100
3124,3/17/21,00-09-06,1,-693,-1751,-148,61670,16730,90580
3125,3/17/21,00-09-06,1,-693,-922,-18,-2590,29890,-84840
3126,3/17/21,00-09-06,1,-547,-762,-138,-6020,-66290,47880
3127,3/17/21,00-09-07,1,416,-809,485,-16660,-126560,-42070
3128,3/17/21,00-09-07,1,-65,-555,652,-18340,-70,66570
3129,3/17/21,00-09-07,1,-396,-881,-115,-91490,-62090,21840
3130,3/17/21,00-09-08,1,-406,-1238,-9,-145390,-154560,-137900
3131,3/17/21,00-09-08,1,-406,-1238,-376,108080,75390,69720
3132,3/17/21,00-09-09,1,-484,-1095,-99,-72520,-47250,-39410
3133,3/17/21,00-09-09,1,-780,-828,-99,-72520,-3080,21420
3134,3/17/21,00-09-09,1,-850,-1564,-272,-28980,17080,-22750
3135,3/17/21,00-09-10,1,-538,-962,-51,-92190,-153860,-28840
3136,3/17/21,00-09-10,1,-518,-1454,-390,75670,96950,113750
3137,3/17/21,00-09-11,1,-452,-1454,-390,-16310,-1750,7000
3138,3/17/21,00-09-11,1,-276,-427,-318,-44170,-37800,43260
3139,3/17/21,00-09-11,1,-518,-985,-323,55300,36260,-14280
3140,3/17/21,00-09-12,1,-477,-1040,-147,-63070,-89810,-52500
3141,3/17/21,00-09-12,1,-477,-604,71,12530,-13230,47110
3142,3/17/21,00-09-12,1,-512,-604,-292,145950,77700,32060
3143,3/17/21,00-09-13,1,-624,-904,-425,-91420,-98490,-43330
3144,3/17/21,00-09-13,1,-454,-616,76,56630,98070,19250
3145,3/17/21,00-09-13,1,-454,-616,76,23520,-29750,52920
3146,3/17/21,00-09-14,1,-663,-959,24,23520,-29750,-98770
3147,3/17/21,00-09-14,1,-756,-1548,-632,-67760,-85540,-98770
3148,3/17/21,00-09-15,1,-758,-1896,-244,99470,-630,52710
3149,3/17/21,00-09-15,1,-76,-672,-507,-67410,25410,-48930
3150,3/17/21,00-09-15,1,-486,-1367,-377,30170,14140,81760
3151,3/17/21,00-09-16,1,115,-1418,49,118580,158060,63910
3152,3/17/21,00-09-16,1,-246,-849,-286,66850,-12810,48580
3153,3/17/21,00-09-16,1,-627,-773,-16,-74340,-45780,-34090
3154,3/17/21,00-09-17,1,-527,-1281,-40,72450,-1820,45360
3155,3/17/21,00-09-17,1,-260,-1635,-130,49910,210420,97090
3156,3/17/21,00-09-17,1,-179,-646,-278,40810,-13090,21280
3157,3/17/21,00-09-18,1,-179,-1121,35,-12040,14140,-31290
3158,3/17/21,00-09-18,1,-618,-1174,-120,1330,-31360,-68880
3159,3/17/21,00-09-19,1,-780,-1582,-197,-22890,-103460,-150150
3160,3/17/21,00-09-19,1,-447,-1085,37,80920,107240,38710
3161,3/17/21,00-09-19,1,-676,-1207,-733,17710,50820,-78540
3162,3/17/21,00-09-20,1,-389,-1635,336,39410,-12460,-22610
3163,3/17/21,00-09-20,1,4,-456,-265,-17360,78680,104930
3164,3/17/21,00-09-21,1,-65,-857,185,27720,78680,104930
3165,3/17/21,00-09-21,1,88,-479,-163,40880,-56280,17010
3166,3/17/21,00-09-22,1,-372,-480,425,30240,-56280,17010
3167,3/17/21,00-09-22,1,39,-169,-288,4410,-4060,17080
3168,3/17/21,00-09-23,1,15,-129,-60,-29750,-27020,55160
3169,3/17/21,00-09-23,1,-341,-614,255,41230,29750,-7140
3170,3/17/21,00-09-23,1,-23,-252,-240,17290,4340,8680
3171,3/17/21,00-09-24,1,-608,-1616,-738,-175980,-61740,-63140
3172,3/17/21,00-09-24,1,282,-137,-112,34300,-25550,-22960
3173,3/17/21,00-09-24,1,-101,-225,-580,-45640,35910,6860
3174,3/17/21,00-09-25,1,-375,-1459,-551,-177590,-26250,-91560
3175,3/17/21,00-09-25,1,-455,-1403,-582,-161070,-39760,-61740
3176,3/17/21,00-09-25,1,51,-175,-267,-30730,-22750,-6230
3177,3/17/21,00-09-26,1,-247,-1288,-314,76510,-350,66920
3178,3/17/21,00-09-26,1,31,-1998,489,34720,332990,68460
3179,3/17/21,00-09-26,1,-432,-589,240,-44170,-77210,-39130
3180,3/17/21,00-09-27,1,-432,-100,-451,-42350,22330,-37100
3181,3/17/21,00-09-27,1,-481,-1225,-290,66150,-6650,30520
3182,3/17/21,00-09-27,1,-429,-502,142,-27790,60130,45850
3183,3/17/21,00-09-28,1,-300,-1086,-413,-74550,-44100,-70910
3184,3/17/21,00-09-28,1,-195,-819,-242,82600,71610,84980
3185,3/17/21,00-09-29,1,-237,-464,511,102760,71610,-9870
3186,3/17/21,00-09-29,1,-369,-1883,-448,-191590,-37870,-41160
3187,3/17/21,00-09-29,1,-369,-1883,-180,55160,56700,66640
3188,3/17/21,00-09-30,1,-47,-584,-180,55160,-146370,-6160
3189,3/17/21,00-09-30,1,-289,-771,-149,-109410,-97790,-68950
3190,3/17/21,00-09-30,1,-225,-1731,-149,50610,82600,34370
3191,3/17/21,00-09-31,1,-154,-708,-199,-14490,-50540,-4480
3192,3/17/21,00-09-31,1,-689,-647,-145,102550,91420,88410
3193,3/17/21,00-09-32,1,-206,-1169,-276,-27860,-5250,-35980
3194,3/17/21,00-09-32,1,-633,-529,64,-27860,47950,100100
3195,3/17/21,00-09-32,1,139,-412,-99,60970,47950,100100
3196,3/17/21,00-09-33,1,-693,-1751,-148,61670,16730,90580
3197,3/17/21,00-09-33,1,-693,-922,-18,-2590,29890,-84840
3198,3/17/21,00-09-34,1,-547,-762,-138,-6020,-66290,47880
3199,3/17/21,00-09-34,1,416,-809,485,-16660,-126560,-42070
3200,3/17/21,00-09-34,1,,,,,,
3201,3/17/21,00-09-35,1,,,,,,
3202,3/17/21,00-09-35,1,-65,-555,652,-18340,-70,66570
3203,3/17/21,00-09-35,1,-396,-881,-115,-91490,-62090,21840
3204,3/17/21,00-09-36,1,-406,-1238,-9,-145390,-154560,-137900
3205,3/17/21,00-09-36,1,-406,-1238,-376,108080,75390,69720
3206,3/17/21,00-09-36,1,-484,-1095,-99,-72520,-47250,-39410
3207,3/17/21,00-09-37,1,-780,-828,-99,-72520,-3080,21420
3208,3/17/21,00-09-37,1,-850,-1564,-272,-28980,17080,-22750
3209,3/17/21,00-09-37,1,-538,-962,-51,-92190,-153860,-28840
3210,3/17/21,00-09-38,1,-518,-1454,-390,75670,96950,113750
3211,3/17/21,00-09-38,1,-452,-1454,-390,-16310,-1750,7000
3212,3/17/21,00-09-39,1,-276,-427,-318,-44170,-37800,43260
3213,3/17/21,00-09-39,1,-518,-985,-323,55300,36260,-14280
3214,3/17/21,00-09-39,1,-477,-1040,-147,-63070,-89810,-52500
3215,3/17/21,00-09-40,1,-477,-604,71,12530,-13230,47110
3216,3/17/21,00-09-40,1,-512,-604,-292,145950,77700,32060
3217,3/17/21,00-09-40,1,-624,-904,-425,-91420,-98490,-43330
3218,3/17/21,00-09-41,1,-454,-616,76,56630,98070,19250
3219,3/17/21,00-09-41,1,-454,-616,76,23520,-29750,52920
3220,3/17/21,00-09-42,1,-663,-959,24,23520,-29750,-98770
3221,3/17/21,00-09-42,1,-756,-1548,-632,-67760,-85540,-98770
3222,3/17/21,00-09-42,1,-758,-1896,-244,99470,-630,52710
3223,3/17/21,00-09-43,1,-76,-672,-507,-67410,25410,-48930
3224,3/17/21,00-09-43,1,-486,-1367,-377,30170,14140,81760
3225,3/17/21,00-09-44,1,115,-1418,49,118580,158060,63910
3226,3/17/21,00-09-44,1,-246,-849,-286,66850,-12810,48580
3227,3/17/21,00-09-44,1,-627,-773,-16,-74340,-45780,-34090
3228,3/17/21,00-09-45,1,-527,-1281,-40,72450,-1820,45360
3229,3/17/21,00-09-45,1,-260,-1635,-130,49910,210420,97090
3230,3/17/21,00-09-45,1,-179,-646,-278,40810,-13090,21280
3231,3/17/21,00-09-46,1,-179,-1121,35,-12040,14140,-31290
3232,3/17/21,00-09-46,1,-618,-1174,-120,1330,-31360,-68880
3233,3/17/21,00-09-47,1,-780,-1582,-197,-22890,-103460,-150150
3234,3/17/21,00-09-47,1,-447,-1085,37,80920,107240,38710
3235,3/17/21,00-09-48,1,-676,-1207,-733,17710,50820,-78540
3236,3/17/21,00-09-48,1,-389,-1635,336,39410,-12460,-22610
3237,3/17/21,00-09-49,1,4,-456,-265,-17360,78680,104930
3238,3/17/21,00-09-49,1,-65,-857,185,27720,78680,104930
3239,3/17/21,00-09-49,1,88,-479,-163,40880,-56280,17010
3240,3/17/21,00-09-50,1,-372,-480,425,30240,-56280,17010
3241,3/17/21,00-09-50,1,39,-169,-288,4410,-4060,17080
3242,3/17/21,00-09-50,1,15,-129,-60,-29750,-27020,55160
3243,3/17/21,00-09-51,1,-341,-614,255,41230,29750,-7140
3244,3/17/21,00-09-51,1,-23,-252,-240,17290,4340,8680
3245,3/17/21,00-09-51,1,-608,-1616,-738,-175980,-61740,-63140
3246,3/17/21,00-09-52,1,282,-137,-112,34300,-25550,-22960
3247,3/17/21,00-09-52,1,-101,-225,-580,-45640,35910,6860
3248,3/17/21,00-09-53,1,-375,-1459,-551,-177590,-26250,-91560
3249,3/17/21,00-09-53,1,-455,-1403,-582,-161070,-39760,-61740
3250,3/17/21,00-09-54,1,51,-175,-267,-30730,-22750,-6230
3251,3/17/21,00-09-54,1,-247,-1288,-314,76510,-350,66920
3252,3/17/21,00-09-54,1,31,-1998,489,34720,332990,68460
3253,3/17/21,00-09-55,1,-432,-589,240,-44170,-77210,-39130
3254,3/17/21,00-09-55,1,-432,-100,-451,-42350,22330,-37100
3255,3/17/21,00-09-55,1,-481,-1225,-290,66150,-6650,30520
3256,3/17/21,00-09-56,1,-429,-502,142,-27790,60130,45850
3257,3/17/21,00-09-56,1,-300,-1086,-413,-74550,-44100,-70910
3258,3/17/21,00-09-56,1,-195,-819,-242,82600,71610,84980
3259,3/17/21,00-09-57,1,-237,-464,511,102760,71610,-9870
3260,3/17/21,00-09-57,1,-369,-1883,-448,-191590,-37870,-41160
3261,3/17/21,00-09-58,1,-369,-1883,-180,55160,56700,66640
3262,3/17/21,00-09-58,1,-47,-584,-180,55160,-146370,-6160
3263,3/17/21,00-09-58,1,-289,-771,-149,-109410,-97790,-68950
3264,3/17/21,00-09-59,1,-225,-1731,-149,50610,82600,34370
3265,3/17/21,00-09-59,1,-154,-708,-199,-14490,-50540,-4480
3266,3/17/21,00-10-00,1,-689,-647,-145,102550,91420,88410
3267,3/17/21,00-10-00,1,-206,-1169,-276,-27860,-5250,-35980
3268,3/17/21,00-10-00,1,-633,-529,64,-27860,47950,100100
3269,3/17/21,00-10-01,1,139,-412,-99,60970,47950,100100
3270,3/17/21,00-10-01,1,-693,-1751,-148,61670,16730,90580
3271,3/17/21,00-10-02,1,-693,-922,-18,-2590,29890,-84840
3272,3/17/21,00-10-02,1,-547,-762,-138,-6020,-66290,47880
3273,3/17/21,00-10-02,1,416,-809,485,-16660,-126560,-42070
3274,3/17/21,00-10-03,1,-65,-555,652,-18340,-70,66570
3275,3/17/21,00-10-03,1,-396,-881,-115,-91490,-62090,21840
3276,3/17/21,00-10-03,1,-406,-1238,-9,-145390,-154560,-137900
3277,3/17/21,00-10-04,1,-406,-1238,-376,108080,75390,69720
3278,3/17/21,00-10-04,1,-484,-1095,-99,-72520,-47250,-39410
3279,3/17/21,00-10-04,1,-780,-828,-99,-72520,-3080,21420
3280,3/17/21,00-10-05,1,-850,-1564,-272,-28980,17080,-22750
3281,3/17/21,00-10-05,1,-538,-962,-51,-92190,-153860,-28840
3282,3/17/21,00-10-06,1,-518,-1454,-390,75670,96950,113750
3283,3/17/21,00-10-06,1,-452,-1454,-390,-16310,-1750,7000
3284,3/17/21,00-10-07,1,-276,-427,-318,-44170,-37800,43260
3285,3/17/21,00-10-07,1,-518,-985,-323,55300,36260,-14280
3286,3/17/21,00-10-08,1,-477,-1040,-147,-63070,-89810,-52500
3287,3/17/21,00-10-08,1,-477,-604,71,12530,-13230,47110
3288,3/17/21,00-10-08,1,-512,-604,-292,145950,77700,32060
3289,3/17/21,00-10-09,1,-624,-904,-425,-91420,-98490,-43330
3290,3/17/21,00-10-09,1,-454,-616,76,56630,98070,19250
3291,3/17/21,00-10-09,1,-454,-616,76,23520,-29750,52920
3292,3/17/21,00-10-10,1,-663,-959,24,23520,-29750,-98770
3293,3/17/21,00-10-10,1,-756,-1548,-632,-67760,-85540,-98770
3294,3/17/21,00-10-10,1,-758,-1896,-244,99470,-630,52710
3295,3/17/21,00-10-11,1,-76,-672,-507,-67410,25410,-48930
3296,3/17/21,00-10-11,1,-486,-1367,-377,30170,14140,81760
3297,3/17/21,00-10-12,1,115,-1418,49,118580,158060,63910
3298,3/17/21,00-10-12,1,-246,-849,-286,66850,-12810,48580
3299,3/17/21,00-10-12,1,-627,-773,-16,-74340,-45780,-34090
3300,3/17/21,00-10-13,1,-527,-1281,-40,72450,-1820,45360
3301,3/17/21,00-10-13,1,-260,-1635,-130,49910,210420,97090
3302,3/17/21,00-10-13,1,-179,-646,-278,40810,-13090,21280
3303,3/17/21,00-10-14,1,-179,-1121,35,-12040,14140,-31290
3304,3/17/21,00-10-14,1,-618,-1174,-120,1330,-31360,-68880
3305,3/17/21,00-10-15,1,-780,-1582,-197,-22890,-103460,-150150
3306,3/17/21,00-10-15,1,-447,-1085,37,80920,107240,38710
3307,3/17/21,00-10-15,1,-676,-1207,-733,17710,50820,-78540
3308,3/17/21,00-10-16,1,-389,-1635,336,39410,-12460,-22610
3309,3/17/21,00-10-16,1,4,-456,-265,-17360,78680,104930
3310,3/17/21,00-10-16,1,-65,-857,185,27720,78680,104930
3311,3/17/21,00-10-17,1,88,-479,-163,40880,-56280,17010
3312,3/17/21,00-10-17,1,-372,-480,425,30240,-56280,17010
3313,3/17/21,00-10-17,1,39,-169,-288,4410,-4060,17080
3314,3/17/21,00-10-18,1,15,-129,-60,-29750,-27020,55160
3315,3/17/21,00-10-18,1,-341,-614,255,41230,29750,-7140
3316,3/17/21,00-10-19,1,-23,-252,-240,17290,4340,8680
3317,3/17/21,00-10-19,1,-608,-1616,-738,-175980,-61740,-63140
3318,3/17/21,00-10-19,1,282,-137,-112,34300,-25550,-22960
3319,3/17/21,00-10-20,1,-101,-225,-580,-45640,35910,6860
3320,3/17/21,00-10-20,1,-375,-1459,-551,-177590,-26250,-91560
3321,3/17/21,00-10-21,1,-455,-1403,-582,-161070,-39760,-61740
3322,3/17/21,00-10-21,1,51,-175,-267,-30730,-22750,-6230
3323,3/17/21,00-10-21,1,-247,-1288,-314,76510,-350,66920
3324,3/17/21,00-10-22,1,31,-1998,489,34720,332990,68460
3325,3/17/21,00-10-22,1,-432,-589,240,-44170,-77210,-39130
3326,3/17/21,00-10-22,1,-432,-100,-451,-42350,22330,-37100
3327,3/17/21,00-10-23,1,-481,-1225,-290,66150,-6650,30520
3328,3/17/21,00-10-23,1,-429,-502,142,-27790,60130,45850
3329,3/17/21,00-10-23,1,-300,-1086,-413,-74550,-44100,-70910
3330,3/17/21,00-10-24,1,-195,-819,-242,82600,71610,84980
3331,3/17/21,00-10-24,1,-237,-464,511,102760,71610,-9870
3332,3/17/21,00-10-25,1,-369,-1883,-448,-191590,-37870,-41160
3333,3/17/21,00-10-25,1,-369,-1883,-180,55160,56700,66640
3334,3/17/21,00-10-25,1,-47,-584,-180,55160,-146370,-6160
3335,3/17/21,00-10-26,1,-289,-771,-149,-109410,-97790,-68950
3336,3/17/21,00-10-26,1,-225,-1731,-149,50610,82600,34370
3337,3/17/21,00-10-27,1,-154,-708,-199,-14490,-50540,-4480
3338,3/17/21,00-10-27,1,-689,-647,-145,102550,91420,88410
3339,3/17/21,00-10-27,1,-206,-1169,-276,-27860,-5250,-35980
3340,3/17/21,00-10-28,1,-633,-529,64,-27860,47950,100100
3341,3/17/21,00-10-28,1,139,-412,-99,60970,47950,100100
3342,3/17/21,00-10-29,1,-693,-1751,-148,61670,16730,90580
3343,3/17/21,00-10-29,1,-693,-922,-18,-2590,29890,-84840
3344,3/17/21,00-10-29,1,-547,-762,-138,-6020,-66290,47880
3345,3/17/21,00-10-30,1,416,-809,485,-16660,-126560,-42070
3346,3/17/21,00-10-30,1,416,-809,485,-16660,-126560,-42070
3347,3/17/21,00-10-30,1,-65,-555,652,-18340,-70,66570
3348,3/17/21,00-10-31,1,-396,-881,-115,-91490,-62090,21840
3349,3/17/21,00-10-31,1,-406,-1238,-9,-145390,-154560,-137900
3350,3/17/21,00-10-31,1,-406,-1238,-376,108080,75390,69720
3351,3/17/21,00-10-32,1,-406,-1238,-9,-145390,-154560,-137900
3352,3/17/21,00-10-32,1,-406,-1238,-376,108080,75390,69720
3353,3/17/21,00-10-32,1,-484,-1095,-99,-72520,-47250,-39410
3354,3/17/21,00-10-33,1,-780,-828,-99,-72520,-3080,21420
3355,3/17/21,00-10-33,1,-850,-1564,-272,-28980,17080,-22750
3356,3/17/21,00-10-33,1,-538,-962,-51,-92190,-153860,-28840
3357,3/17/21,00-10-34,1,-518,-1454,-390,75670,96950,113750
3358,3/17/21,00-10-34,1,-452,-1454,-390,-16310,-1750,7000
3359,3/17/21,00-10-35,1,-276,-427,-318,-44170,-37800,43260
3360,3/17/21,00-10-35,1,-518,-985,-323,55300,36260,-14280
3361,3/17/21,00-10-35,1,-477,-1040,-147,-63070,-89810,-52500
3362,3/17/21,00-10-36,1,-477,-604,71,12530,-13230,47110
3363,3/17/21,00-10-36,1,-512,-604,-292,145950,77700,32060
3364,3/17/21,00-10-36,1,-624,-904,-425,-91420,-98490,-43330
3365,3/17/21,00-10-37,1,-454,-616,76,56630,98070,19250
3366,3/17/21,00-10-38,1,-454,-616,76,23520,-29750,52920
3367,3/17/21,00-10-38,1,-663,-959,24,23520,-29750,-98770
3368,3/17/21,00-10-39,1,-756,-1548,-632,-67760,-85540,-98770
3369,3/17/21,00-10-39,1,-758,-1896,-244,99470,-630,52710
3370,3/17/21,00-10-39,1,-76,-672,-507,-67410,25410,-48930
3371,3/17/21,00-10-40,1,-486,-1367,-377,30170,14140,81760
3372,3/17/21,00-10-40,1,115,-1418,49,118580,158060,63910
3373,3/17/21,00-10-40,1,-246,-849,-286,66850,-12810,48580
3374,3/17/21,00-10-41,1,-627,-773,-16,-74340,-45780,-34090
3375,3/17/21,00-10-41,1,-527,-1281,-40,72450,-1820,45360
3376,3/17/21,00-10-42,1,-260,-1635,-130,49910,210420,97090
3377,3/17/21,00-10-42,1,-179,-646,-278,40810,-13090,21280
3378,3/17/21,00-10-42,1,-179,-1121,35,-12040,14140,-31290
3379,3/17/21,00-10-43,1,-618,-1174,-120,1330,-31360,-68880
3380,3/17/21,00-10-43,1,-780,-1582,-197,-22890,-103460,-150150
3381,3/17/21,00-10-44,1,-447,-1085,37,80920,107240,38710
3382,3/17/21,00-10-44,1,-676,-1207,-733,17710,50820,-78540
3383,3/17/21,00-10-44,1,-389,-1635,336,39410,-12460,-22610
3384,3/17/21,00-10-45,1,4,-456,-265,-17360,78680,104930
3385,3/17/21,00-10-45,1,-65,-857,185,27720,78680,104930
3386,3/17/21,00-10-46,1,88,-479,-163,40880,-56280,17010
3387,3/17/21,00-10-46,1,-372,-480,425,30240,-56280,17010
3388,3/17/21,00-10-46,1,39,-169,-288,4410,-4060,17080
3389,3/17/21,00-10-47,1,15,-129,-60,-29750,-27020,55160
3390,3/17/21,00-10-47,1,-341,-614,255,41230,29750,-7140
3391,3/17/21,00-10-48,1,-23,-252,-240,17290,4340,8680
3392,3/17/21,00-10-48,1,-608,-1616,-738,-175980,-61740,-63140
3393,3/17/21,00-10-48,1,282,-137,-112,34300,-25550,-22960
3394,3/17/21,00-10-49,1,-101,-225,-580,-45640,35910,6860
3395,3/17/21,00-10-49,1,-375,-1459,-551,-177590,-26250,-91560
3396,3/17/21,00-10-49,1,-455,-1403,-582,-161070,-39760,-61740
3397,3/17/21,00-10-50,1,51,-175,-267,-30730,-22750,-6230
3398,3/17/21,00-10-50,1,-247,-1288,-314,76510,-350,66920
3399,3/17/21,00-10-50,1,31,-1998,489,34720,332990,68460
3400,3/17/21,00-10-51,1,-432,-589,240,-44170,-77210,-39130
3401,3/17/21,00-10-51,1,-432,-100,-451,-42350,22330,-37100
3402,3/17/21,00-10-52,1,-481,-1225,-290,66150,-6650,30520
3403,3/17/21,00-10-52,1,-429,-502,142,-27790,60130,45850
3404,3/17/21,00-10-52,1,-300,-1086,-413,-74550,-44100,-70910
3405,3/17/21,00-10-53,1,-195,-819,-242,82600,71610,84980
3406,3/17/21,00-10-53,1,-237,-464,511,102760,71610,-9870
3407,3/17/21,00-10-53,1,-369,-1883,-448,-191590,-37870,-41160
3408,3/17/21,00-10-54,1,-369,-1883,-180,55160,56700,66640
3409,3/17/21,00-10-54,1,-47,-584,-180,55160,-146370,-6160
3410,3/17/21,00-10-55,1,-289,-771,-149,-109410,-97790,-68950
3411,3/17/21,00-10-55,1,-225,-1731,-149,50610,82600,34370
3412,3/17/21,00-10-55,1,-154,-708,-199,-14490,-50540,-4480
3413,3/17/21,00-10-56,1,-689,-647,-145,102550,91420,88410
3414,3/17/21,00-10-57,1,-206,-1169,-276,-27860,-5250,-35980
3415,3/17/21,00-10-57,1,-633,-529,64,-27860,47950,100100
3416,3/17/21,00-10-57,1,139,-412,-99,60970,47950,100100
3417,3/17/21,00-10-58,1,-693,-1751,-148,61670,16730,90580
3418,3/17/21,00-10-58,1,-693,-922,-18,-2590,29890,-84840
3419,3/17/21,00-10-59,1,-547,-762,-138,-6020,-66290,47880
3420,3/17/21,00-10-59,1,416,-809,485,-16660,-126560,-42070
3421,3/17/21,00-10-59,1,-65,-555,652,-18340,-70,66570
3422,3/17/21,00-11-00,1,-396,-881,-115,-91490,-62090,21840
3423,3/17/21,00-11-00,1,-406,-1238,-9,-145390,-154560,-137900
3424,3/17/21,00-11-00,1,-406,-1238,-376,108080,75390,69720
3425,3/17/21,00-11-01,1,-484,-1095,-99,-72520,-47250,-39410
